CMDLINE C:\Users\Adriaan\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe word_filter.py
MEM 280.597656 1688408418.7802
MEM 280.597656 1688408418.8808
MEM 280.597656 1688408418.9813
MEM 280.597656 1688408419.0819
MEM 280.597656 1688408419.1825
MEM 280.597656 1688408419.2830
MEM 280.597656 1688408419.3836
MEM 280.597656 1688408419.4847
MEM 280.597656 1688408419.5852
MEM 280.601562 1688408419.6858
MEM 280.601562 1688408419.7863
MEM 280.601562 1688408419.8869
MEM 280.601562 1688408419.9875
MEM 280.601562 1688408420.0877
MEM 280.601562 1688408420.1883
MEM 280.601562 1688408420.2888
MEM 280.601562 1688408420.3892
MEM 280.601562 1688408420.4898
MEM 280.601562 1688408420.5904
MEM 280.601562 1688408420.6909
MEM 280.601562 1688408420.7915
MEM 280.601562 1688408420.8921
MEM 280.601562 1688408420.9926
MEM 280.601562 1688408421.0931
MEM 280.601562 1688408421.1938
MEM 280.601562 1688408421.2943
MEM 280.601562 1688408421.3949
MEM 280.601562 1688408421.4954
MEM 280.601562 1688408421.5961
MEM 280.601562 1688408421.6967
MEM 280.601562 1688408421.7973
MEM 280.601562 1688408421.8978
MEM 280.601562 1688408421.9984
MEM 280.601562 1688408422.0990
MEM 280.601562 1688408422.1994
MEM 280.601562 1688408422.3000
MEM 280.601562 1688408422.4006
MEM 280.601562 1688408422.5011
MEM 280.601562 1688408422.6018
MEM 280.601562 1688408422.7025
MEM 280.601562 1688408422.8032
MEM 280.601562 1688408422.9038
MEM 280.601562 1688408423.0044
MEM 280.601562 1688408423.1049
MEM 280.601562 1688408423.2055
MEM 280.601562 1688408423.3061
MEM 280.601562 1688408423.4066
MEM 280.601562 1688408423.5072
MEM 280.601562 1688408423.6078
MEM 280.601562 1688408423.7083
MEM 280.601562 1688408423.8091
MEM 280.601562 1688408423.9097
MEM 280.601562 1688408424.0103
MEM 280.601562 1688408424.1110
MEM 280.601562 1688408424.2116
MEM 280.601562 1688408424.3122
MEM 280.601562 1688408424.4129
MEM 280.601562 1688408424.5135
MEM 280.601562 1688408424.6142
MEM 280.601562 1688408424.7147
MEM 280.601562 1688408424.8153
MEM 280.601562 1688408424.9159
MEM 280.601562 1688408425.0164
MEM 280.601562 1688408425.1170
MEM 280.601562 1688408425.2176
MEM 280.601562 1688408425.3182
MEM 280.601562 1688408425.4188
MEM 280.601562 1688408425.5194
MEM 280.601562 1688408425.6196
MEM 280.601562 1688408425.7203
MEM 280.601562 1688408425.8208
MEM 280.601562 1688408425.9215
MEM 280.601562 1688408426.0220
MEM 280.601562 1688408426.1227
MEM 280.601562 1688408426.2232
MEM 280.601562 1688408426.3240
MEM 280.601562 1688408426.4246
MEM 280.601562 1688408426.5252
MEM 280.605469 1688408426.6258
MEM 280.605469 1688408426.7264
MEM 280.605469 1688408426.8270
MEM 280.605469 1688408426.9276
MEM 280.605469 1688408427.0281
MEM 280.605469 1688408427.1287
MEM 280.605469 1688408427.2294
MEM 280.605469 1688408427.3300
MEM 280.605469 1688408427.4306
MEM 280.605469 1688408427.5312
MEM 280.605469 1688408427.6318
MEM 280.605469 1688408427.7324
MEM 280.605469 1688408427.8329
MEM 280.605469 1688408427.9335
MEM 280.605469 1688408428.0341
MEM 280.605469 1688408428.1346
MEM 280.605469 1688408428.2352
MEM 280.605469 1688408428.3359
MEM 280.605469 1688408428.4365
MEM 280.605469 1688408428.5371
MEM 280.605469 1688408428.6376
MEM 280.605469 1688408428.7382
MEM 280.605469 1688408428.8388
MEM 280.605469 1688408428.9394
MEM 280.605469 1688408429.0400
MEM 280.605469 1688408429.1405
MEM 280.605469 1688408429.2411
MEM 280.605469 1688408429.3417
MEM 280.605469 1688408429.4423
MEM 280.605469 1688408429.5429
MEM 280.605469 1688408429.6434
MEM 280.605469 1688408429.7440
MEM 280.605469 1688408429.8446
MEM 280.605469 1688408429.9452
MEM 280.605469 1688408430.0458
MEM 280.605469 1688408430.1464
MEM 280.605469 1688408430.2470
MEM 280.605469 1688408430.3476
MEM 280.605469 1688408430.4482
MEM 280.605469 1688408430.5488
MEM 280.605469 1688408430.6494
MEM 280.605469 1688408430.7499
MEM 280.605469 1688408430.8505
MEM 280.605469 1688408430.9510
MEM 280.605469 1688408431.0515
MEM 280.605469 1688408431.1521
MEM 280.605469 1688408431.2526
MEM 280.605469 1688408431.3532
MEM 280.605469 1688408431.4538
MEM 280.605469 1688408431.5543
MEM 280.605469 1688408431.6549
MEM 280.605469 1688408431.7555
MEM 280.605469 1688408431.8560
MEM 280.605469 1688408431.9567
MEM 280.605469 1688408432.0573
MEM 280.605469 1688408432.1579
MEM 280.605469 1688408432.2584
MEM 280.605469 1688408432.3591
MEM 280.605469 1688408432.4596
MEM 280.605469 1688408432.5601
MEM 280.605469 1688408432.6606
MEM 280.605469 1688408432.7612
MEM 280.605469 1688408432.8618
MEM 280.605469 1688408432.9625
MEM 280.605469 1688408433.0631
MEM 280.605469 1688408433.1635
MEM 280.605469 1688408433.2640
MEM 280.605469 1688408433.3646
MEM 280.605469 1688408433.4652
MEM 280.605469 1688408433.5658
MEM 280.605469 1688408433.6664
MEM 280.605469 1688408433.7670
MEM 280.605469 1688408433.8675
MEM 280.605469 1688408433.9678
MEM 280.605469 1688408434.0681
MEM 280.605469 1688408434.1688
MEM 280.609375 1688408434.2691
MEM 280.609375 1688408434.3698
MEM 280.609375 1688408434.4701
MEM 280.609375 1688408434.5706
MEM 280.609375 1688408434.6711
MEM 280.609375 1688408434.7717
MEM 280.609375 1688408434.8723
MEM 280.609375 1688408434.9728
MEM 280.609375 1688408435.0734
MEM 280.609375 1688408435.1739
MEM 280.609375 1688408435.2744
MEM 280.609375 1688408435.3752
MEM 280.609375 1688408435.4758
MEM 280.609375 1688408435.5763
MEM 280.609375 1688408435.6769
MEM 280.609375 1688408435.7775
MEM 280.609375 1688408435.8780
MEM 280.609375 1688408435.9786
MEM 280.609375 1688408436.0792
MEM 280.609375 1688408436.1798
MEM 280.609375 1688408436.2804
MEM 280.609375 1688408436.3810
MEM 280.609375 1688408436.4816
MEM 280.609375 1688408436.5822
MEM 280.609375 1688408436.6829
MEM 280.609375 1688408436.7835
MEM 280.609375 1688408436.8840
MEM 280.609375 1688408436.9847
MEM 280.609375 1688408437.0851
MEM 280.609375 1688408437.1854
MEM 280.609375 1688408437.2860
MEM 280.609375 1688408437.3865
MEM 280.609375 1688408437.4871
MEM 280.609375 1688408437.5877
MEM 280.609375 1688408437.6883
MEM 280.609375 1688408437.7890
MEM 280.609375 1688408437.8895
MEM 280.609375 1688408437.9900
MEM 280.609375 1688408438.0906
MEM 280.609375 1688408438.1912
MEM 280.609375 1688408438.2917
MEM 280.609375 1688408438.3923
MEM 280.609375 1688408438.4927
MEM 280.609375 1688408438.5932
MEM 280.609375 1688408438.6938
MEM 280.609375 1688408438.7944
MEM 280.609375 1688408438.8951
MEM 280.609375 1688408438.9961
MEM 280.609375 1688408439.0966
MEM 280.609375 1688408439.1972
MEM 280.609375 1688408439.2978
MEM 280.609375 1688408439.3984
MEM 280.609375 1688408439.4989
MEM 280.609375 1688408439.5995
MEM 280.609375 1688408439.7000
MEM 280.609375 1688408439.8007
MEM 280.609375 1688408439.9013
MEM 280.609375 1688408440.0020
MEM 280.609375 1688408440.1026
MEM 280.609375 1688408440.2031
MEM 280.609375 1688408440.3037
MEM 280.609375 1688408440.4047
MEM 280.609375 1688408440.5052
MEM 280.609375 1688408440.6058
MEM 280.609375 1688408440.7063
MEM 280.609375 1688408440.8071
MEM 280.609375 1688408440.9078
MEM 280.609375 1688408441.0084
MEM 280.609375 1688408441.1090
MEM 280.609375 1688408441.2096
MEM 280.609375 1688408441.3102
MEM 280.609375 1688408441.4109
MEM 280.609375 1688408441.5114
MEM 280.609375 1688408441.6120
MEM 280.609375 1688408441.7127
MEM 280.609375 1688408441.8131
MEM 280.609375 1688408441.9137
MEM 280.613281 1688408442.0143
MEM 280.613281 1688408442.1149
MEM 280.613281 1688408442.2155
MEM 280.613281 1688408442.3161
MEM 280.613281 1688408442.4167
MEM 280.613281 1688408442.5173
MEM 280.613281 1688408442.6178
MEM 280.613281 1688408442.7184
MEM 280.613281 1688408442.8188
MEM 280.613281 1688408442.9191
MEM 280.613281 1688408443.0196
MEM 280.613281 1688408443.1202
MEM 280.613281 1688408443.2208
MEM 280.613281 1688408443.3213
MEM 280.613281 1688408443.4219
MEM 280.613281 1688408443.5225
MEM 280.613281 1688408443.6231
MEM 280.613281 1688408443.7237
MEM 280.613281 1688408443.8243
MEM 280.613281 1688408443.9248
MEM 280.613281 1688408444.0255
MEM 280.613281 1688408444.1262
MEM 280.613281 1688408444.2267
MEM 280.613281 1688408444.3273
MEM 280.613281 1688408444.4279
MEM 280.613281 1688408444.5285
MEM 280.613281 1688408444.6291
MEM 280.613281 1688408444.7296
MEM 280.613281 1688408444.8302
MEM 280.613281 1688408444.9308
MEM 280.613281 1688408445.0313
MEM 280.613281 1688408445.1319
MEM 280.613281 1688408445.2322
MEM 280.613281 1688408445.3328
MEM 280.613281 1688408445.4333
MEM 280.613281 1688408445.5339
MEM 280.613281 1688408445.6346
MEM 280.613281 1688408445.7352
MEM 280.613281 1688408445.8358
MEM 280.613281 1688408445.9379
MEM 280.613281 1688408446.0387
MEM 280.613281 1688408446.1397
MEM 280.613281 1688408446.2403
MEM 280.613281 1688408446.3411
MEM 280.613281 1688408446.4417
MEM 280.613281 1688408446.5423
MEM 280.613281 1688408446.6431
MEM 280.613281 1688408446.7436
MEM 280.613281 1688408446.8442
MEM 280.613281 1688408446.9449
MEM 280.613281 1688408447.0454
MEM 280.613281 1688408447.1460
MEM 280.613281 1688408447.2464
MEM 280.613281 1688408447.3471
MEM 280.613281 1688408447.4477
MEM 280.613281 1688408447.5482
MEM 280.613281 1688408447.6488
MEM 280.613281 1688408447.7494
MEM 280.613281 1688408447.8500
MEM 280.613281 1688408447.9505
MEM 280.613281 1688408448.0511
MEM 280.613281 1688408448.1516
MEM 280.613281 1688408448.2551
MEM 280.613281 1688408448.3563
MEM 280.613281 1688408448.4568
MEM 280.613281 1688408448.5574
MEM 280.613281 1688408448.6579
MEM 280.613281 1688408448.7585
MEM 280.613281 1688408448.8591
MEM 280.613281 1688408448.9597
MEM 280.613281 1688408449.0603
MEM 280.613281 1688408449.1609
MEM 280.613281 1688408449.2614
MEM 280.613281 1688408449.3620
MEM 280.617188 1688408449.4627
MEM 280.617188 1688408449.5634
MEM 280.617188 1688408449.6639
MEM 280.617188 1688408449.7645
MEM 280.617188 1688408449.8651
MEM 280.617188 1688408449.9657
MEM 280.617188 1688408450.0662
MEM 280.617188 1688408450.1668
MEM 280.617188 1688408450.2674
MEM 280.617188 1688408450.3680
MEM 280.617188 1688408450.4686
MEM 280.617188 1688408450.5695
MEM 280.617188 1688408450.6700
MEM 280.617188 1688408450.7706
MEM 280.617188 1688408450.8712
MEM 280.617188 1688408450.9717
MEM 280.617188 1688408451.0723
MEM 280.617188 1688408451.1729
MEM 280.617188 1688408451.2735
MEM 280.617188 1688408451.3740
MEM 280.617188 1688408451.4746
MEM 280.617188 1688408451.5752
MEM 280.617188 1688408451.6757
MEM 280.617188 1688408451.7763
MEM 280.617188 1688408451.8769
MEM 280.617188 1688408451.9774
MEM 280.617188 1688408452.0780
MEM 280.617188 1688408452.1786
MEM 280.617188 1688408452.2791
MEM 280.617188 1688408452.3795
MEM 280.617188 1688408452.4801
MEM 280.617188 1688408452.5807
MEM 280.621094 1688408452.6813
MEM 280.621094 1688408452.7824
MEM 280.621094 1688408452.8830
MEM 280.621094 1688408452.9835
MEM 280.621094 1688408453.0841
MEM 280.621094 1688408453.1846
MEM 280.621094 1688408453.2876
MEM 280.621094 1688408453.3886
MEM 280.621094 1688408453.4892
MEM 280.621094 1688408453.5897
MEM 280.621094 1688408453.6903
MEM 280.621094 1688408453.7908
MEM 280.621094 1688408453.8914
MEM 280.621094 1688408453.9920
MEM 280.621094 1688408454.0926
MEM 280.621094 1688408454.1932
MEM 280.621094 1688408454.2938
MEM 280.621094 1688408454.3944
MEM 280.621094 1688408454.4949
MEM 280.621094 1688408454.5955
MEM 280.621094 1688408454.6961
MEM 280.621094 1688408454.7967
MEM 280.621094 1688408454.8973
MEM 280.621094 1688408454.9979
MEM 280.621094 1688408455.0985
MEM 280.621094 1688408455.1991
MEM 280.621094 1688408455.2997
MEM 280.621094 1688408455.4002
MEM 280.621094 1688408455.5008
MEM 280.621094 1688408455.6013
MEM 280.621094 1688408455.7019
MEM 280.625000 1688408455.8025
MEM 280.625000 1688408455.9030
MEM 280.625000 1688408456.0036
MEM 280.625000 1688408456.1042
MEM 280.625000 1688408456.2048
MEM 280.625000 1688408456.3053
MEM 280.625000 1688408456.4059
MEM 280.625000 1688408456.5065
MEM 280.625000 1688408456.6071
MEM 280.625000 1688408456.7077
MEM 280.625000 1688408456.8083
MEM 280.625000 1688408456.9089
MEM 280.625000 1688408457.0095
MEM 280.625000 1688408457.1101
MEM 280.625000 1688408457.2107
MEM 280.625000 1688408457.3112
MEM 280.625000 1688408457.4117
MEM 280.625000 1688408457.5122
MEM 280.625000 1688408457.6129
MEM 280.625000 1688408457.7134
MEM 280.625000 1688408457.8139
MEM 280.628906 1688408457.9145
MEM 280.628906 1688408458.0150
MEM 280.628906 1688408458.1156
MEM 280.628906 1688408458.2162
MEM 280.628906 1688408458.3168
MEM 280.628906 1688408458.4174
MEM 280.628906 1688408458.5180
MEM 280.628906 1688408458.6186
MEM 280.628906 1688408458.7191
MEM 280.628906 1688408458.8197
MEM 280.628906 1688408458.9200
MEM 280.628906 1688408459.0206
MEM 280.628906 1688408459.1213
MEM 280.628906 1688408459.2219
MEM 280.628906 1688408459.3225
MEM 280.628906 1688408459.4231
MEM 280.628906 1688408459.5238
MEM 280.628906 1688408459.6245
MEM 280.628906 1688408459.7251
MEM 280.628906 1688408459.8257
MEM 280.628906 1688408459.9261
MEM 280.628906 1688408460.0267
MEM 280.628906 1688408460.1273
MEM 280.628906 1688408460.2279
MEM 280.628906 1688408460.3285
MEM 280.628906 1688408460.4291
MEM 280.628906 1688408460.5296
MEM 280.628906 1688408460.6302
MEM 280.628906 1688408460.7309
MEM 280.628906 1688408460.8315
MEM 280.628906 1688408460.9321
MEM 280.628906 1688408461.0328
MEM 280.628906 1688408461.1331
MEM 280.628906 1688408461.2337
MEM 280.628906 1688408461.3343
MEM 280.628906 1688408461.4349
MEM 280.628906 1688408461.5355
MEM 280.628906 1688408461.6358
MEM 280.628906 1688408461.7364
MEM 280.628906 1688408461.8369
MEM 280.628906 1688408461.9375
MEM 280.628906 1688408462.0381
MEM 280.628906 1688408462.1386
MEM 280.628906 1688408462.2392
MEM 280.628906 1688408462.3398
MEM 280.628906 1688408462.4404
MEM 280.628906 1688408462.5410
MEM 280.628906 1688408462.6416
MEM 280.628906 1688408462.7422
MEM 280.628906 1688408462.8428
MEM 280.628906 1688408462.9434
MEM 280.628906 1688408463.0440
MEM 280.628906 1688408463.1445
MEM 280.632812 1688408463.2451
MEM 280.632812 1688408463.3457
MEM 280.632812 1688408463.4463
MEM 280.632812 1688408463.5468
MEM 280.632812 1688408463.6472
MEM 280.632812 1688408463.7479
MEM 280.632812 1688408463.8486
MEM 280.632812 1688408463.9491
MEM 280.632812 1688408464.0497
MEM 280.632812 1688408464.1503
MEM 280.632812 1688408464.2509
MEM 280.632812 1688408464.3516
MEM 280.632812 1688408464.4519
MEM 280.632812 1688408464.5527
MEM 280.632812 1688408464.6532
MEM 280.632812 1688408464.7540
MEM 280.632812 1688408464.8546
MEM 280.632812 1688408464.9549
MEM 280.632812 1688408465.0556
MEM 280.632812 1688408465.1562
MEM 280.632812 1688408465.2570
MEM 280.632812 1688408465.3575
MEM 280.632812 1688408465.4583
MEM 280.632812 1688408465.5590
MEM 280.632812 1688408465.6596
MEM 280.632812 1688408465.7602
MEM 280.632812 1688408465.8607
MEM 280.632812 1688408465.9614
MEM 280.632812 1688408466.0619
MEM 280.632812 1688408466.1625
MEM 280.632812 1688408466.2630
MEM 280.632812 1688408466.3637
MEM 280.632812 1688408466.4643
MEM 280.632812 1688408466.5654
MEM 280.632812 1688408466.6669
MEM 280.632812 1688408466.7672
MEM 280.632812 1688408466.8678
MEM 280.632812 1688408466.9685
MEM 280.632812 1688408467.0691
MEM 280.632812 1688408467.1697
MEM 280.632812 1688408467.2702
MEM 280.632812 1688408467.3708
MEM 280.632812 1688408467.4714
MEM 280.632812 1688408467.5720
MEM 280.632812 1688408467.6725
MEM 280.632812 1688408467.7732
MEM 280.632812 1688408467.8737
MEM 280.632812 1688408467.9742
MEM 280.632812 1688408468.0749
MEM 280.632812 1688408468.1754
MEM 280.632812 1688408468.2760
MEM 280.632812 1688408468.3766
MEM 280.632812 1688408468.4772
MEM 280.632812 1688408468.5777
MEM 280.632812 1688408468.6783
MEM 280.632812 1688408468.7789
MEM 280.632812 1688408468.8795
MEM 280.632812 1688408468.9801
MEM 280.632812 1688408469.0806
MEM 280.632812 1688408469.1812
MEM 280.632812 1688408469.2818
MEM 280.632812 1688408469.3824
MEM 280.632812 1688408469.4830
MEM 280.632812 1688408469.5836
MEM 280.632812 1688408469.6842
MEM 280.632812 1688408469.7847
MEM 280.632812 1688408469.8853
MEM 280.632812 1688408469.9858
MEM 280.632812 1688408470.0865
MEM 280.636719 1688408470.1870
MEM 280.636719 1688408470.2876
MEM 280.636719 1688408470.3881
MEM 280.636719 1688408470.4887
MEM 280.636719 1688408470.5893
MEM 280.636719 1688408470.6899
MEM 280.636719 1688408470.7904
MEM 280.636719 1688408470.8910
MEM 280.636719 1688408470.9916
MEM 280.636719 1688408471.0922
MEM 280.636719 1688408471.1927
MEM 280.636719 1688408471.2933
MEM 280.636719 1688408471.3939
MEM 280.636719 1688408471.4945
MEM 280.636719 1688408471.5951
MEM 280.636719 1688408471.6957
MEM 280.636719 1688408471.7962
MEM 280.636719 1688408471.8967
MEM 280.636719 1688408471.9972
MEM 280.636719 1688408472.0976
MEM 280.636719 1688408472.1982
MEM 280.636719 1688408472.2988
MEM 280.636719 1688408472.3993
MEM 280.636719 1688408472.4997
MEM 280.636719 1688408472.6003
MEM 280.636719 1688408472.7009
MEM 280.636719 1688408472.8015
MEM 280.636719 1688408472.9020
MEM 280.636719 1688408473.0026
MEM 280.636719 1688408473.1041
MEM 280.636719 1688408473.2047
MEM 280.636719 1688408473.3052
MEM 280.636719 1688408473.4058
MEM 280.636719 1688408473.5064
MEM 280.636719 1688408473.6069
MEM 280.636719 1688408473.7075
MEM 280.636719 1688408473.8081
MEM 280.636719 1688408473.9086
MEM 280.636719 1688408474.0092
MEM 280.636719 1688408474.1098
MEM 280.636719 1688408474.2101
MEM 280.636719 1688408474.3106
MEM 280.636719 1688408474.4112
MEM 280.636719 1688408474.5118
MEM 280.636719 1688408474.6124
MEM 280.636719 1688408474.7129
MEM 281.605469 1688408474.8132
MEM 281.605469 1688408474.9138
MEM 281.605469 1688408475.0144
MEM 281.605469 1688408475.1150
MEM 281.605469 1688408475.2155
MEM 281.605469 1688408475.3161
MEM 281.605469 1688408475.4166
MEM 281.605469 1688408475.5172
MEM 281.605469 1688408475.6176
MEM 281.605469 1688408475.7182
MEM 280.648438 1688408475.8189
MEM 280.648438 1688408475.9194
MEM 280.648438 1688408476.0210
MEM 280.648438 1688408476.1216
MEM 280.648438 1688408476.2222
MEM 280.648438 1688408476.3227
MEM 280.648438 1688408476.4232
MEM 280.648438 1688408476.5238
MEM 280.648438 1688408476.6244
MEM 280.648438 1688408476.7249
MEM 280.648438 1688408476.8255
MEM 280.648438 1688408476.9261
MEM 280.648438 1688408477.0264
MEM 280.648438 1688408477.1270
MEM 280.648438 1688408477.2276
MEM 280.648438 1688408477.3281
MEM 280.648438 1688408477.4287
MEM 280.648438 1688408477.5293
MEM 280.648438 1688408477.6296
MEM 280.648438 1688408477.7302
MEM 280.648438 1688408477.8308
MEM 280.648438 1688408477.9313
MEM 280.648438 1688408478.0319
MEM 280.648438 1688408478.1325
MEM 280.648438 1688408478.2330
MEM 280.648438 1688408478.3336
MEM 280.648438 1688408478.4342
MEM 280.648438 1688408478.5348
MEM 280.648438 1688408478.6354
MEM 280.648438 1688408478.7360
MEM 280.648438 1688408478.8366
MEM 280.648438 1688408478.9388
MEM 280.648438 1688408479.0393
MEM 280.648438 1688408479.1400
MEM 280.648438 1688408479.2406
MEM 280.648438 1688408479.3412
MEM 280.648438 1688408479.4418
MEM 280.648438 1688408479.5424
MEM 280.648438 1688408479.6435
MEM 280.648438 1688408479.7441
MEM 280.648438 1688408479.8447
MEM 280.648438 1688408479.9452
MEM 280.652344 1688408480.0458
MEM 280.652344 1688408480.1464
MEM 280.652344 1688408480.2470
MEM 280.652344 1688408480.3476
MEM 280.652344 1688408480.4481
MEM 280.652344 1688408480.5487
MEM 280.652344 1688408480.6493
MEM 280.652344 1688408480.7498
MEM 280.652344 1688408480.8506
MEM 280.652344 1688408480.9512
MEM 280.652344 1688408481.0518
MEM 280.652344 1688408481.1523
MEM 280.652344 1688408481.2529
MEM 280.652344 1688408481.3557
MEM 280.652344 1688408481.4566
MEM 280.652344 1688408481.5572
MEM 280.652344 1688408481.6576
MEM 280.652344 1688408481.7584
MEM 280.652344 1688408481.8589
MEM 280.652344 1688408481.9595
MEM 280.652344 1688408482.0601
MEM 280.652344 1688408482.1607
MEM 280.652344 1688408482.2611
MEM 280.652344 1688408482.3617
MEM 280.652344 1688408482.4622
MEM 280.652344 1688408482.5628
MEM 280.656250 1688408482.6634
MEM 280.656250 1688408482.7639
MEM 280.656250 1688408482.8645
MEM 280.656250 1688408482.9652
MEM 280.656250 1688408483.0657
MEM 280.656250 1688408483.1664
MEM 280.656250 1688408483.2669
MEM 280.656250 1688408483.3675
MEM 280.656250 1688408483.4681
MEM 280.656250 1688408483.5686
MEM 280.656250 1688408483.6692
MEM 280.656250 1688408483.7699
MEM 280.656250 1688408483.8719
MEM 280.656250 1688408483.9732
MEM 280.656250 1688408484.0743
MEM 280.656250 1688408484.1754
MEM 280.656250 1688408484.2759
MEM 280.656250 1688408484.3762
MEM 280.656250 1688408484.4769
MEM 280.656250 1688408484.5774
MEM 280.656250 1688408484.6780
MEM 280.656250 1688408484.7785
MEM 280.656250 1688408484.8791
MEM 280.656250 1688408484.9796
MEM 280.656250 1688408485.0801
MEM 280.656250 1688408485.1807
MEM 280.656250 1688408485.2813
MEM 280.656250 1688408485.3819
MEM 280.656250 1688408485.4825
MEM 280.656250 1688408485.5830
MEM 280.656250 1688408485.6836
MEM 280.656250 1688408485.7842
MEM 280.656250 1688408485.8848
MEM 280.656250 1688408485.9853
MEM 280.656250 1688408486.0859
MEM 280.656250 1688408486.1865
MEM 280.656250 1688408486.2873
MEM 280.656250 1688408486.3884
MEM 280.656250 1688408486.4894
MEM 280.656250 1688408486.5900
MEM 280.656250 1688408486.6915
MEM 280.656250 1688408486.7926
MEM 280.656250 1688408486.8932
MEM 280.656250 1688408486.9938
MEM 280.656250 1688408487.0943
MEM 280.656250 1688408487.1950
MEM 280.656250 1688408487.2955
MEM 280.656250 1688408487.3961
MEM 280.656250 1688408487.4967
MEM 280.656250 1688408487.5973
MEM 280.656250 1688408487.6979
MEM 280.656250 1688408487.7985
MEM 280.656250 1688408487.8991
MEM 280.656250 1688408487.9994
MEM 280.656250 1688408488.1002
MEM 280.656250 1688408488.2008
MEM 280.656250 1688408488.3013
MEM 280.660156 1688408488.4019
MEM 280.660156 1688408488.5025
MEM 280.660156 1688408488.6031
MEM 280.660156 1688408488.7037
MEM 280.660156 1688408488.8042
MEM 280.660156 1688408488.9063
MEM 280.660156 1688408489.0068
MEM 280.660156 1688408489.1074
MEM 280.660156 1688408489.2080
MEM 280.660156 1688408489.3086
MEM 280.660156 1688408489.4094
MEM 280.660156 1688408489.5100
MEM 280.660156 1688408489.6106
MEM 280.660156 1688408489.7111
MEM 280.660156 1688408489.8117
MEM 280.660156 1688408489.9121
MEM 280.660156 1688408490.0127
MEM 280.660156 1688408490.1134
MEM 280.660156 1688408490.2139
MEM 280.660156 1688408490.3145
MEM 280.660156 1688408490.4150
MEM 280.660156 1688408490.5157
MEM 280.660156 1688408490.6163
MEM 280.660156 1688408490.7170
MEM 280.660156 1688408490.8173
MEM 280.660156 1688408490.9180
MEM 280.660156 1688408491.0188
MEM 280.660156 1688408491.1193
MEM 280.660156 1688408491.2200
MEM 280.660156 1688408491.3205
MEM 280.660156 1688408491.4210
MEM 280.660156 1688408491.5241
MEM 280.660156 1688408491.6252
MEM 280.660156 1688408491.7258
MEM 280.660156 1688408491.8266
MEM 280.660156 1688408491.9271
MEM 280.660156 1688408492.0276
MEM 280.660156 1688408492.1282
MEM 280.660156 1688408492.2288
MEM 280.660156 1688408492.3293
MEM 280.660156 1688408492.4299
MEM 280.660156 1688408492.5306
MEM 280.660156 1688408492.6312
MEM 280.660156 1688408492.7317
MEM 280.660156 1688408492.8323
MEM 280.660156 1688408492.9329
MEM 280.660156 1688408493.0335
MEM 280.660156 1688408493.1340
MEM 280.660156 1688408493.2346
MEM 280.660156 1688408493.3352
MEM 280.660156 1688408493.4358
MEM 280.660156 1688408493.5363
MEM 280.660156 1688408493.6370
MEM 280.660156 1688408493.7377
MEM 280.660156 1688408493.8383
MEM 280.660156 1688408493.9386
MEM 280.660156 1688408494.0388
MEM 280.660156 1688408494.1395
MEM 280.660156 1688408494.2400
MEM 280.660156 1688408494.3404
MEM 280.660156 1688408494.4410
MEM 280.660156 1688408494.5415
MEM 280.660156 1688408494.6426
MEM 280.660156 1688408494.7431
MEM 280.660156 1688408494.8437
MEM 280.660156 1688408494.9444
MEM 280.660156 1688408495.0451
MEM 280.660156 1688408495.1463
MEM 280.660156 1688408495.2469
MEM 280.660156 1688408495.3474
MEM 280.660156 1688408495.4480
MEM 280.660156 1688408495.5486
MEM 280.660156 1688408495.6491
MEM 280.660156 1688408495.7497
MEM 280.660156 1688408495.8502
MEM 280.660156 1688408495.9509
MEM 280.660156 1688408496.0514
MEM 280.660156 1688408496.1519
MEM 280.660156 1688408496.2525
MEM 280.660156 1688408496.3531
MEM 280.660156 1688408496.4536
MEM 280.660156 1688408496.5542
MEM 280.660156 1688408496.6552
MEM 280.660156 1688408496.7563
MEM 280.660156 1688408496.8593
MEM 280.660156 1688408496.9599
MEM 280.660156 1688408497.0605
MEM 280.660156 1688408497.1615
MEM 280.660156 1688408497.2621
MEM 280.660156 1688408497.3627
MEM 280.660156 1688408497.4633
MEM 280.660156 1688408497.5639
MEM 280.660156 1688408497.6650
MEM 280.664062 1688408497.7656
MEM 280.664062 1688408497.8661
MEM 280.664062 1688408497.9667
MEM 280.664062 1688408498.0671
MEM 280.664062 1688408498.1677
MEM 280.664062 1688408498.2683
MEM 280.664062 1688408498.3688
MEM 280.664062 1688408498.4694
MEM 280.664062 1688408498.5701
MEM 280.664062 1688408498.6706
MEM 280.664062 1688408498.7710
MEM 280.664062 1688408498.8720
MEM 280.664062 1688408498.9736
MEM 280.664062 1688408499.0739
MEM 280.664062 1688408499.1750
MEM 280.664062 1688408499.2755
MEM 280.664062 1688408499.3761
MEM 280.664062 1688408499.4767
MEM 280.664062 1688408499.5769
MEM 280.664062 1688408499.6775
MEM 280.664062 1688408499.7780
MEM 280.664062 1688408499.8787
MEM 280.664062 1688408499.9793
MEM 280.664062 1688408500.0798
MEM 280.664062 1688408500.1804
MEM 280.667969 1688408500.2812
MEM 280.667969 1688408500.3820
MEM 280.667969 1688408500.4826
MEM 280.667969 1688408500.5832
MEM 280.667969 1688408500.6838
MEM 280.667969 1688408500.7843
MEM 280.667969 1688408500.8848
MEM 280.667969 1688408500.9854
